transaction_id,date,customer_id,description,merchant_name,amount,payment_method,type,customer_segment,location
T072036,2024-05-09,60048,bonus received,PhonePe,18885.43,Net Banking,income,Salaried,Mumbai
T072037,2023-07-31,82024,commission credited,PhonePe,43095.78,Debit Card,income,Retired,Delhi
T072038,2024-03-21,18594,commission credited,Paytm,40806.98,Debit Card,income,Business,Bangalore
T072039,2024-05-24,45069,rent paid,SBI,16996.98,Cash,expense,Salaried,Chennai
T072040,2023-06-26,56094,fund transfer,HDFC,19145.1,UPI,expense,Student,Mumbai
T072041,2022-02-06,45352,rent paid,Freelance Client,47170.11,Net Banking,expense,Business,Bangalore
T072042,2024-03-08,64379,fuel payment,Zomato,17435.4,Credit Card,expense,Salaried,Chennai
T072043,2022-12-24,53070,online payment,Google Pay,15861.54,Debit Card,expense,Student,Mumbai
T072044,2022-07-10,59394,bonus received,Swiggy,1133.15,Debit Card,income,Salaried,Hyderabad
T072045,2023-06-27,12350,rent paid,Google Pay,22697.76,Debit Card,expense,Business,Delhi
T072046,2024-05-26,19331,electricity bill,ICICI,36508.72,UPI,expense,Salaried,Mumbai
T072047,2022-07-30,20559,bonus received,SBI,2531.46,UPI,income,Retired,Bangalore
T072048,2024-04-08,89311,fund transfer,SBI,1902.7,Net Banking,expense,Salaried,Delhi
T072049,2023-09-12,19678,grocery purchase,Reliance,44310.66,Cash,expense,Retired,Mumbai
T072050,2024-02-29,51924,electricity bill,Paytm,7976.31,Cash,expense,Salaried,Mumbai
T072051,2022-02-13,78201,interest credited,Reliance,28814.86,UPI,income,Retired,Delhi
T072052,2024-05-20,75356,fuel payment,HDFC,16840.84,Credit Card,expense,Salaried,Mumbai
T072053,2024-05-31,23129,commission credited,Zomato,46872.98,Credit Card,income,Salaried,Chennai
T072054,2022-12-13,82062,salary credited,Tax Office,8916.85,Credit Card,income,Student,Bangalore
T072055,2022-07-19,33681,freelance income,Tax Office,23760.94,Debit Card,income,Retired,Mumbai
T072056,2022-01-16,80781,fuel payment,Local Store,39080.25,Cash,expense,Retired,Chennai
T072057,2023-03-20,67713,bank entry,ICICI,11330.78,Cash,expense,Business,Chennai
T072058,2023-05-16,44162,interest credited,Uber,7469.65,Net Banking,income,Business,Mumbai
T072059,2022-08-13,51788,grocery purchase,Local Store,35057.37,Cash,expense,Business,Mumbai
T072060,2022-01-16,65556,transfer processed,Local Store,48550.5,Cash,income,Salaried,Mumbai
T072061,2024-01-22,61227,subscription charge,Flipkart,29050.17,Credit Card,expense,Salaried,Mumbai
T072062,2023-11-18,88273,cashback received,Tax Office,49376.69,Credit Card,income,Retired,Hyderabad
T072063,2023-07-09,88350,transaction completed,HDFC,18385.08,UPI,income,Salaried,Delhi
T072064,2022-08-19,75911,freelance income,ICICI,1980.04,UPI,income,Business,Hyderabad
T072065,2024-04-11,36405,commission credited,SBI,10800.44,Net Banking,income,Student,Mumbai
T072066,2022-02-24,46758,subscription charge,Uber,23300.04,Net Banking,expense,Salaried,Hyderabad
T072067,2022-08-21,24861,freelance income,Reliance,15218.89,UPI,income,Retired,Hyderabad
T072068,2023-07-30,38703,rent paid,Uber,27017.32,UPI,expense,Student,Bangalore
T072069,2023-06-24,85819,insurance premium,Freelance Client,19950.39,Net Banking,expense,Student,Delhi
T072070,2022-10-24,58581,bank entry,Google Pay,4892.21,Credit Card,income,Business,Chennai
T072071,2022-01-20,40043,transfer processed,Flipkart,34136.55,Credit Card,income,Salaried,Chennai
T072072,2022-04-18,49027,electricity bill,Flipkart,25386.12,Debit Card,expense,Business,Mumbai
T072073,2024-01-26,96387,account adjustment,Freelance Client,33129.94,Cash,income,Retired,Bangalore
T072074,2023-03-18,10994,account adjustment,SBI,38286.42,UPI,income,Retired,Delhi
T072075,2023-10-15,45257,bonus received,Airtel,10443.24,UPI,income,Salaried,Mumbai
T072076,2023-05-02,78197,electricity bill,Local Store,37404.18,UPI,expense,Salaried,Hyderabad
T072077,2023-04-21,64642,subscription charge,ICICI,12677.63,Credit Card,expense,Salaried,Mumbai
T072078,2024-03-21,25344,bonus received,Reliance,40036.49,Cash,income,Business,Mumbai
T072079,2023-02-16,13515,online payment,Freelance Client,33016.56,Cash,expense,Business,Chennai
T072080,2023-08-30,95982,bonus received,ICICI,37453.03,Cash,income,Salaried,Delhi
T072081,2022-05-26,32218,bonus received,Swiggy,28107.74,Debit Card,income,Business,Hyderabad
T072082,2023-12-14,71677,commission credited,Reliance,27234.39,Net Banking,income,Business,Chennai
T072083,2023-12-07,99744,fund transfer,Zomato,46866.91,UPI,income,Student,Hyderabad
T072084,2024-06-10,37395,rent paid,Paytm,14265.38,UPI,expense,Salaried,Hyderabad
T072085,2022-03-08,41674,grocery purchase,PhonePe,47802.97,Credit Card,expense,Business,Mumbai
T072086,2023-08-19,15515,insurance premium,ICICI,5157.01,Debit Card,expense,Business,Delhi
T072087,2024-06-04,17920,insurance premium,Paytm,38225.53,Cash,income,Business,Delhi
T072088,2023-10-25,80612,refund processed,HDFC,26007.02,Debit Card,expense,Student,Hyderabad
T072089,2022-05-06,73968,interest credited,Uber,5853.66,Debit Card,income,Business,Hyderabad
T072090,2024-01-23,92148,salary credited,HDFC,27661.8,Net Banking,income,Business,Hyderabad
T072091,2022-01-18,22102,bonus received,Local Store,10116.24,Debit Card,income,Retired,Bangalore
T072092,2022-12-03,38725,refund processed,Google Pay,12354.5,Credit Card,expense,Business,Hyderabad
T072093,2022-01-14,64839,cashback received,Salary Dept,35573.95,Credit Card,income,Salaried,Hyderabad
T072094,2024-05-14,74072,refund processed,PhonePe,2910.94,Credit Card,expense,Retired,Chennai
T072095,2023-05-17,39792,grocery purchase,Amazon,8524.21,Credit Card,expense,Salaried,Chennai
T072096,2022-04-14,99886,electricity bill,Airtel,8259.14,Debit Card,expense,Business,Delhi
T072097,2023-08-16,44062,interest credited,SBI,12592.31,Credit Card,income,Business,Delhi
T072098,2023-04-15,96145,bonus received,SBI,21340.3,Cash,income,Student,Chennai
T072099,2022-02-05,65031,freelance income,PhonePe,8254.96,Debit Card,income,Salaried,Chennai
T072100,2023-09-09,92436,insurance premium,Electricity Board,16839.32,UPI,expense,Student,Hyderabad
T072101,2022-12-29,55999,cashback received,ICICI,47681.11,Debit Card,income,Business,Bangalore
T072102,2023-05-12,95408,refund processed,PhonePe,464.63,Credit Card,expense,Retired,Hyderabad
T072103,2022-10-28,57284,rent paid,Google Pay,42362.0,UPI,expense,Student,Hyderabad
T072104,2024-02-17,73724,commission credited,Google Pay,31617.15,Credit Card,income,Business,Chennai
T072105,2022-11-10,30991,electricity bill,Electricity Board,23117.57,Cash,expense,Retired,Hyderabad
T072106,2022-12-23,90404,salary credited,Flipkart,31787.3,UPI,income,Student,Chennai
T072107,2023-12-25,13009,payment received,Reliance,28179.54,UPI,income,Student,Bangalore
T072108,2022-10-12,83699,subscription charge,Reliance,36720.98,Debit Card,expense,Salaried,Bangalore
T072109,2022-01-26,18416,fuel payment,Flipkart,28929.79,Debit Card,expense,Retired,Chennai
T072110,2024-05-20,45018,online payment,Zomato,40060.53,UPI,income,Business,Hyderabad
T072111,2023-03-23,70246,rent paid,ICICI,16524.56,Net Banking,income,Business,Delhi
T072112,2023-08-29,86709,interest credited,PhonePe,37136.35,Debit Card,income,Retired,Delhi
T072113,2022-04-30,75184,commission credited,Amazon,42356.13,UPI,income,Student,Mumbai
T072114,2022-11-13,34295,salary credited,Paytm,43243.24,Cash,income,Business,Delhi
T072115,2022-09-11,18327,grocery purchase,Reliance,22392.02,Credit Card,expense,Business,Chennai
T072116,2023-06-07,89331,commission credited,Swiggy,13719.41,Cash,income,Student,Hyderabad
T072117,2023-04-11,52012,salary credited,SBI,27581.62,UPI,income,Retired,Mumbai
T072118,2024-03-28,68718,cashback received,Google Pay,27992.23,Net Banking,income,Student,Chennai
T072119,2023-03-21,74568,insurance premium,Amazon,41365.07,Net Banking,expense,Business,Delhi
T072120,2023-04-28,35927,electricity bill,Salary Dept,482.66,Cash,expense,Retired,Chennai
T072121,2022-08-01,49356,account adjustment,Paytm,44220.49,Debit Card,expense,Retired,Delhi
T072122,2023-07-20,60545,cashback received,Swiggy,14993.68,UPI,income,Retired,Hyderabad
T072123,2023-10-21,26310,transaction completed,Flipkart,18132.98,Cash,expense,Retired,Mumbai
T072124,2022-11-09,75906,fuel payment,Amazon,46625.1,Cash,expense,Retired,Chennai
T072125,2022-09-09,28043,subscription charge,Uber,13415.33,Credit Card,expense,Retired,Bangalore
T072126,2022-04-30,62595,fuel payment,HDFC,36891.07,Debit Card,expense,Student,Delhi
T072127,2024-03-01,83193,insurance premium,Uber,185.22,UPI,expense,Business,Delhi
T072128,2023-12-10,60428,cashback received,Freelance Client,25601.24,UPI,income,Retired,Chennai
T072129,2023-10-11,16629,salary credited,Airtel,6092.77,Net Banking,income,Retired,Mumbai
T072130,2022-11-22,71286,electricity bill,Freelance Client,48944.01,Net Banking,expense,Business,Mumbai
T072131,2024-02-02,73745,fuel payment,Amazon,19075.07,Cash,expense,Student,Chennai
T072132,2024-03-31,20257,transaction completed,Airtel,17558.34,Debit Card,income,Student,Delhi
T072133,2023-01-17,59360,electricity bill,Google Pay,37282.31,UPI,expense,Student,Chennai
T072134,2023-02-28,24862,cashback received,Swiggy,16536.14,Credit Card,expense,Business,Chennai
T072135,2023-05-23,57338,electricity bill,Swiggy,29985.09,Credit Card,expense,Salaried,Delhi
T072136,2023-03-11,45974,commission credited,ICICI,25677.78,Cash,income,Business,Delhi
T072137,2023-09-15,39904,commission credited,Swiggy,40624.46,Credit Card,income,Salaried,Mumbai
T072138,2022-11-19,75746,payment received,Freelance Client,26073.57,Cash,income,Student,Mumbai
T072139,2023-09-06,92192,rent paid,ICICI,34266.67,Net Banking,expense,Salaried,Chennai
T072140,2023-04-18,33711,rent paid,Freelance Client,23993.55,Cash,expense,Salaried,Bangalore
T072141,2023-10-02,49055,online payment,Local Store,20470.5,Debit Card,income,Student,Hyderabad
T072142,2022-06-17,46347,subscription charge,Electricity Board,47387.54,Debit Card,expense,Retired,Hyderabad
T072143,2023-07-31,17501,interest credited,Tax Office,1617.09,UPI,income,Business,Hyderabad
T072144,2023-01-22,51461,fund transfer,Tax Office,48230.85,Credit Card,income,Retired,Mumbai
T072145,2022-07-04,32971,fuel payment,Tax Office,21683.25,Debit Card,expense,Business,Mumbai
T072146,2024-01-25,79361,freelance income,Tax Office,34312.67,UPI,income,Student,Mumbai
T072147,2023-02-23,85601,bank entry,Airtel,22195.39,Net Banking,expense,Business,Mumbai
T072148,2022-08-21,93029,rent paid,Local Store,44610.32,Credit Card,expense,Student,Chennai
T072149,2022-06-18,13151,rent paid,Airtel,17569.84,UPI,expense,Retired,Mumbai
T072150,2024-01-04,18143,grocery purchase,Google Pay,8068.0,Net Banking,expense,Student,Mumbai
T072151,2023-05-03,23465,insurance premium,Reliance,10713.68,UPI,expense,Salaried,Chennai
T072152,2022-08-12,73666,commission credited,PhonePe,15416.83,Net Banking,income,Salaried,Hyderabad
T072153,2022-06-21,90170,freelance income,Tax Office,16182.61,UPI,income,Salaried,Chennai
T072154,2022-09-28,27733,account adjustment,Airtel,41029.84,Credit Card,income,Salaried,Bangalore
T072155,2022-08-22,18200,cashback received,Freelance Client,34462.77,UPI,income,Student,Hyderabad
T072156,2023-05-16,79035,freelance income,Uber,17042.75,UPI,income,Student,Bangalore
T072157,2024-02-14,63439,insurance premium,PhonePe,12666.69,UPI,expense,Student,Bangalore
T072158,2022-02-13,52073,bank entry,Freelance Client,36556.25,Credit Card,income,Salaried,Delhi
T072159,2022-07-15,41745,freelance income,Freelance Client,8175.29,UPI,income,Salaried,Delhi
T072160,2023-11-24,54451,insurance premium,Zomato,40154.8,Cash,expense,Salaried,Delhi
T072161,2024-06-01,25285,insurance premium,ICICI,48817.16,UPI,expense,Business,Hyderabad
T072162,2023-10-12,70820,subscription charge,Paytm,25515.98,UPI,expense,Salaried,Hyderabad
T072163,2023-09-23,47355,bank entry,SBI,24172.92,Credit Card,income,Business,Chennai
T072164,2022-03-22,17874,bonus received,HDFC,36828.39,Debit Card,income,Salaried,Bangalore
T072165,2023-08-08,97304,interest credited,Airtel,17152.0,Cash,income,Business,Bangalore
T072166,2023-11-14,33307,interest credited,SBI,32855.77,Cash,income,Salaried,Chennai
T072167,2022-02-11,17161,bonus received,Local Store,47064.55,Credit Card,income,Retired,Mumbai
T072168,2022-12-01,92596,cashback received,Freelance Client,39146.42,Cash,income,Business,Chennai
T072169,2023-02-23,78308,fuel payment,PhonePe,18785.68,Credit Card,expense,Student,Delhi
T072170,2023-02-20,89780,interest credited,PhonePe,39713.12,Credit Card,income,Student,Delhi
T072171,2024-02-23,44151,commission credited,Local Store,31077.52,Net Banking,income,Student,Hyderabad
T072172,2022-11-25,76034,bonus received,Tax Office,11919.67,Debit Card,income,Business,Chennai
T072173,2023-12-01,52600,freelance income,Freelance Client,16940.37,UPI,income,Retired,Bangalore
T072174,2024-04-05,71593,transaction completed,Swiggy,34883.13,Credit Card,income,Student,Mumbai
T072175,2022-04-22,43837,insurance premium,Uber,21473.38,Cash,expense,Student,Bangalore
T072176,2022-09-29,30660,insurance premium,Flipkart,5803.55,Credit Card,expense,Business,Hyderabad
T072177,2022-03-06,52555,salary credited,SBI,39587.9,Cash,income,Student,Bangalore
T072178,2023-12-03,54787,subscription charge,ICICI,19797.45,Cash,expense,Business,Mumbai
T072179,2022-08-28,18538,insurance premium,PhonePe,2014.9,Cash,expense,Business,Mumbai
T072180,2022-11-12,85950,bonus received,PhonePe,39237.13,Debit Card,income,Salaried,Mumbai
T072181,2022-07-15,27212,rent paid,Freelance Client,8538.28,Cash,expense,Retired,Hyderabad
T072182,2022-01-22,68973,online payment,Uber,4053.64,UPI,expense,Retired,Bangalore
T072183,2023-04-05,70545,account adjustment,HDFC,6641.38,Credit Card,income,Salaried,Delhi
T072184,2023-02-11,28070,salary credited,Local Store,804.99,Debit Card,income,Retired,Delhi
T072185,2023-06-15,24134,salary credited,Swiggy,29994.33,Net Banking,income,Student,Mumbai
T072186,2023-10-30,12698,cashback received,Reliance,29327.15,Debit Card,income,Retired,Bangalore
T072187,2024-05-26,65203,payment received,HDFC,47340.85,UPI,expense,Student,Hyderabad
T072188,2022-08-25,33011,online payment,Freelance Client,26066.89,Debit Card,income,Retired,Bangalore
T072189,2022-06-03,40478,grocery purchase,Google Pay,15628.37,Cash,expense,Student,Hyderabad
T072190,2023-08-15,59775,grocery purchase,Salary Dept,31137.0,Debit Card,expense,Business,Hyderabad
T072191,2024-03-09,48589,grocery purchase,PhonePe,37010.53,Net Banking,expense,Salaried,Mumbai
T072192,2023-06-04,55014,subscription charge,Local Store,17984.87,Debit Card,expense,Retired,Mumbai
T072193,2023-03-31,97682,commission credited,PhonePe,27802.57,Cash,income,Retired,Bangalore
T072194,2023-01-29,87832,rent paid,SBI,41689.74,UPI,expense,Retired,Hyderabad
T072195,2024-04-10,63756,commission credited,HDFC,47621.27,Cash,income,Salaried,Hyderabad
T072196,2023-12-13,63791,subscription charge,Reliance,43827.03,Net Banking,expense,Retired,Hyderabad
T072197,2023-07-15,53820,payment received,Zomato,14215.89,Cash,income,Retired,Mumbai
T072198,2022-03-29,46958,grocery purchase,Swiggy,47536.55,UPI,expense,Salaried,Chennai
T072199,2023-10-19,41416,rent paid,Uber,30510.6,Net Banking,expense,Student,Delhi
T072200,2023-10-11,52260,rent paid,HDFC,38900.0,Credit Card,expense,Business,Delhi
T072201,2024-02-06,32038,salary credited,Google Pay,27866.11,Credit Card,income,Student,Chennai
T072202,2023-03-18,47836,fund transfer,Local Store,14487.94,Debit Card,income,Retired,Mumbai
T072203,2022-02-04,62184,freelance income,Zomato,41314.82,Net Banking,income,Salaried,Delhi
T072204,2022-12-29,46980,payment received,Electricity Board,26517.95,Net Banking,expense,Retired,Hyderabad
T072205,2024-04-09,93399,rent paid,Zomato,25493.77,Net Banking,expense,Student,Bangalore
T072206,2024-01-09,64301,bonus received,Electricity Board,49107.77,Debit Card,income,Student,Delhi
T072207,2023-10-05,94292,commission credited,ICICI,10537.13,UPI,income,Student,Mumbai
T072208,2022-03-30,93863,electricity bill,HDFC,29659.95,Net Banking,expense,Business,Chennai
T072209,2023-08-21,31458,commission credited,Swiggy,19878.61,Cash,income,Student,Chennai
T072210,2022-04-16,63055,commission credited,Swiggy,33134.25,UPI,income,Retired,Bangalore
T072211,2023-04-28,76978,commission credited,Paytm,7181.18,UPI,income,Retired,Bangalore
T072212,2024-03-22,47670,insurance premium,Zomato,1452.19,Net Banking,expense,Salaried,Chennai
T072213,2022-01-08,87622,account adjustment,Swiggy,37927.25,Net Banking,expense,Retired,Chennai
T072214,2022-06-13,58573,freelance income,Salary Dept,9925.21,Credit Card,income,Retired,Mumbai
T072215,2023-11-29,43318,fuel payment,Reliance,31289.52,UPI,expense,Business,Mumbai
T072216,2022-10-02,20643,rent paid,Uber,49817.07,Cash,expense,Salaried,Mumbai
T072217,2022-07-10,20382,subscription charge,Paytm,34303.57,UPI,expense,Business,Chennai
T072218,2024-06-05,94681,subscription charge,Uber,12565.42,Debit Card,expense,Business,Hyderabad
T072219,2022-09-01,23204,cashback received,SBI,9186.15,UPI,income,Salaried,Mumbai
T072220,2023-03-15,38878,freelance income,Paytm,10462.13,Cash,income,Business,Bangalore
T072221,2024-02-07,86321,payment received,Local Store,1810.83,Cash,income,Salaried,Delhi
T072222,2022-09-04,34354,freelance income,Amazon,9216.22,Net Banking,income,Retired,Mumbai
T072223,2023-03-29,97300,cashback received,Airtel,1201.06,Cash,income,Retired,Mumbai
T072224,2022-09-14,76642,transfer processed,Salary Dept,46798.23,Credit Card,expense,Retired,Delhi
T072225,2024-01-17,58948,account adjustment,Local Store,28574.65,Net Banking,expense,Business,Chennai
T072226,2023-11-09,26109,cashback received,Reliance,18638.63,Debit Card,income,Student,Hyderabad
T072227,2022-08-09,28603,account adjustment,Tax Office,46954.97,Cash,income,Business,Hyderabad
T072228,2023-04-19,26745,subscription charge,Uber,38269.98,Credit Card,expense,Retired,Delhi
T072229,2022-09-13,52723,rent paid,Amazon,162.64,UPI,expense,Student,Bangalore
T072230,2023-07-01,98337,insurance premium,ICICI,33133.11,UPI,expense,Student,Bangalore
T072231,2022-02-16,73237,grocery purchase,Salary Dept,7416.78,Credit Card,expense,Student,Chennai
T072232,2022-03-10,96515,grocery purchase,Flipkart,46742.34,Net Banking,expense,Student,Chennai
T072233,2022-08-12,22419,interest credited,HDFC,48512.4,Cash,income,Student,Hyderabad
T072234,2022-03-19,99540,transfer processed,Paytm,19022.99,Debit Card,income,Business,Mumbai
T072235,2023-06-23,78493,commission credited,Freelance Client,30555.97,Net Banking,income,Student,Hyderabad
T072236,2022-09-27,69816,fuel payment,Flipkart,2247.35,Credit Card,expense,Retired,Chennai
T072237,2022-07-17,90480,fuel payment,ICICI,24151.38,Net Banking,expense,Salaried,Delhi
T072238,2022-10-22,68420,electricity bill,Flipkart,21679.14,Cash,expense,Salaried,Chennai
T072239,2022-03-18,85148,salary credited,Zomato,12762.51,Net Banking,income,Business,Bangalore
T072240,2022-07-12,39678,insurance premium,Freelance Client,35972.82,Cash,expense,Retired,Hyderabad
T072241,2022-12-19,75999,transfer processed,Paytm,5350.89,UPI,expense,Salaried,Mumbai
T072242,2024-05-30,93298,grocery purchase,HDFC,20727.08,UPI,expense,Retired,Delhi
T072243,2023-11-22,23484,transfer processed,Flipkart,27692.97,Credit Card,expense,Business,Mumbai
T072244,2023-05-09,50275,commission credited,ICICI,35154.95,Credit Card,income,Student,Delhi
T072245,2024-01-03,81085,account adjustment,Amazon,46269.27,UPI,expense,Business,Mumbai
T072246,2022-05-03,86162,fund transfer,Uber,38388.53,Cash,income,Student,Chennai
T072247,2024-04-04,39328,subscription charge,Uber,49409.18,Net Banking,expense,Student,Delhi
T072248,2023-03-24,34208,freelance income,Freelance Client,17080.77,Net Banking,income,Business,Hyderabad
T072249,2024-02-07,88824,fund transfer,Airtel,31740.21,Net Banking,income,Business,Bangalore
T072250,2023-07-30,24099,rent paid,SBI,21032.6,UPI,expense,Retired,Mumbai
T072251,2022-05-27,91422,interest credited,SBI,1134.99,UPI,income,Salaried,Hyderabad
T072252,2023-02-28,22088,online payment,Zomato,26637.75,Cash,income,Business,Hyderabad
T072253,2022-05-08,13067,cashback received,PhonePe,36375.46,Cash,income,Student,Bangalore
T072254,2022-03-08,54247,transaction completed,Flipkart,44424.19,Net Banking,expense,Salaried,Delhi
T072255,2022-04-22,68643,insurance premium,SBI,46767.82,Net Banking,expense,Salaried,Hyderabad
T072256,2024-01-29,23390,salary credited,HDFC,45894.51,Cash,income,Student,Chennai
T072257,2022-10-21,53397,grocery purchase,ICICI,48137.04,Credit Card,expense,Retired,Mumbai
T072258,2023-04-18,91425,online payment,Flipkart,31529.92,UPI,expense,Business,Mumbai
T072259,2023-01-26,27616,account adjustment,Uber,6979.04,Cash,income,Retired,Bangalore
T072260,2022-06-24,70561,subscription charge,Freelance Client,45603.21,Debit Card,expense,Business,Delhi
T072261,2022-01-26,99438,salary credited,Tax Office,13461.92,Net Banking,income,Retired,Mumbai
T072262,2023-04-01,10539,grocery purchase,SBI,40649.98,Debit Card,expense,Student,Delhi
T072263,2022-07-29,49767,grocery purchase,HDFC,10112.83,UPI,expense,Student,Chennai
T072264,2022-09-19,52656,subscription charge,Flipkart,8168.9,Net Banking,expense,Salaried,Hyderabad
T072265,2023-04-18,30978,freelance income,ICICI,42707.7,UPI,income,Student,Bangalore
T072266,2023-07-06,53997,bonus received,Electricity Board,22926.91,Credit Card,income,Student,Bangalore
T072267,2023-05-09,77955,grocery purchase,SBI,43667.33,Cash,expense,Business,Chennai
T072268,2024-03-21,11188,refund processed,Google Pay,8366.29,Debit Card,expense,Salaried,Chennai
T072269,2024-02-08,49308,salary credited,Uber,31991.34,Net Banking,income,Salaried,Mumbai
T072270,2022-08-23,73759,salary credited,SBI,20466.29,UPI,income,Salaried,Bangalore
T072271,2024-01-21,91519,transfer processed,Freelance Client,10347.87,Debit Card,expense,Student,Bangalore
T072272,2022-12-19,50362,interest credited,Swiggy,3007.95,Cash,income,Business,Bangalore
T072273,2022-11-16,82776,subscription charge,ICICI,33659.58,UPI,expense,Retired,Hyderabad
T072274,2022-05-04,67393,electricity bill,HDFC,999.58,Debit Card,expense,Business,Mumbai
T072275,2022-10-15,79230,subscription charge,Google Pay,16964.37,UPI,expense,Salaried,Delhi
T072276,2024-04-24,54556,salary credited,HDFC,34004.96,Cash,income,Student,Mumbai
T072277,2022-11-28,26454,freelance income,Reliance,42486.27,Debit Card,income,Salaried,Delhi
T072278,2022-12-24,51451,salary credited,SBI,23121.68,Credit Card,income,Retired,Chennai
T072279,2024-03-23,59625,commission credited,Swiggy,19242.47,Debit Card,income,Business,Bangalore
T072280,2023-03-04,91698,cashback received,Uber,27419.77,Cash,income,Business,Mumbai
T072281,2024-06-10,22311,freelance income,Freelance Client,14240.39,Debit Card,income,Student,Bangalore
T072282,2022-11-09,41712,bonus received,Flipkart,44151.15,Net Banking,income,Retired,Mumbai
T072283,2023-04-08,51428,rent paid,Local Store,15617.81,Cash,expense,Retired,Chennai
T072284,2022-07-18,93380,insurance premium,Amazon,10438.87,Cash,expense,Salaried,Mumbai
T072285,2022-03-07,96229,cashback received,Reliance,43642.95,Cash,income,Student,Chennai
T072286,2023-10-30,82061,payment received,Freelance Client,32434.56,UPI,income,Business,Chennai
T072287,2022-04-11,70844,rent paid,Local Store,42677.2,Cash,expense,Business,Bangalore
T072288,2024-03-08,93359,salary credited,Salary Dept,16148.41,Net Banking,income,Business,Mumbai
T072289,2023-02-10,43796,electricity bill,Reliance,40516.63,Debit Card,expense,Business,Chennai
T072290,2023-06-09,68187,interest credited,Paytm,41575.71,Cash,income,Retired,Mumbai
T072291,2023-07-01,24725,rent paid,Electricity Board,11991.72,Credit Card,expense,Retired,Bangalore
T072292,2022-12-01,31510,cashback received,PhonePe,39132.03,Net Banking,income,Salaried,Bangalore
T072293,2023-08-30,10722,freelance income,Paytm,44575.63,Cash,income,Student,Delhi
T072294,2022-06-30,58617,salary credited,Zomato,48077.48,Cash,income,Business,Delhi
T072295,2023-02-19,62552,fuel payment,Swiggy,29762.07,Credit Card,expense,Student,Bangalore
T072296,2023-02-17,62463,fuel payment,HDFC,21657.42,Net Banking,expense,Retired,Chennai
T072297,2022-08-25,29258,interest credited,Amazon,27701.69,Cash,expense,Retired,Delhi
T072298,2023-04-30,52697,electricity bill,Google Pay,39415.15,Net Banking,expense,Salaried,Mumbai
T072299,2023-10-15,32633,interest credited,Salary Dept,10208.51,Cash,income,Retired,Hyderabad
T072300,2024-01-14,71479,freelance income,Uber,5492.87,UPI,income,Retired,Chennai
T072301,2022-01-20,53584,commission credited,Tax Office,32282.2,Credit Card,income,Business,Hyderabad
T072302,2022-01-15,16690,cashback received,Zomato,44226.28,Debit Card,income,Business,Chennai
T072303,2023-07-13,18151,payment received,Zomato,25573.05,Credit Card,income,Retired,Mumbai
T072304,2024-06-08,66598,bonus received,ICICI,29620.73,Cash,income,Salaried,Delhi
T072305,2023-10-25,32871,commission credited,Salary Dept,8362.96,UPI,income,Salaried,Chennai
T072306,2023-06-20,35363,freelance income,Uber,12865.62,Credit Card,income,Salaried,Delhi
T072307,2023-09-11,34030,fuel payment,ICICI,3954.17,Net Banking,expense,Retired,Bangalore
T072308,2022-10-02,44656,interest credited,Salary Dept,8091.44,UPI,income,Retired,Bangalore
T072309,2022-08-17,34739,electricity bill,Electricity Board,28204.87,Cash,expense,Retired,Chennai
T072310,2023-07-16,51361,fuel payment,Airtel,31546.81,Net Banking,expense,Salaried,Delhi
T072311,2022-07-19,28916,fuel payment,Amazon,29338.04,UPI,expense,Business,Chennai
T072312,2022-02-16,84080,payment received,Local Store,48269.0,Credit Card,expense,Student,Hyderabad
T072313,2022-05-08,53844,interest credited,SBI,36614.28,Debit Card,income,Business,Chennai
T072314,2022-11-02,62305,transaction completed,HDFC,48973.68,Credit Card,income,Salaried,Mumbai
T072315,2023-07-15,92184,fuel payment,Freelance Client,19095.45,Cash,income,Student,Mumbai
T072316,2023-11-15,11065,electricity bill,Salary Dept,7714.76,UPI,expense,Salaried,Bangalore
T072317,2023-01-10,33518,freelance income,Salary Dept,42488.63,Credit Card,income,Salaried,Hyderabad
T072318,2023-05-01,21646,bonus received,Local Store,21022.27,Credit Card,income,Business,Delhi
T072319,2023-06-04,92126,subscription charge,Salary Dept,43975.21,Net Banking,income,Salaried,Chennai
T072320,2024-01-24,64915,insurance premium,Flipkart,46735.72,Debit Card,expense,Salaried,Hyderabad
T072321,2022-04-17,29885,grocery purchase,Paytm,21527.2,Net Banking,expense,Salaried,Chennai
T072322,2023-02-19,15862,refund processed,Uber,16902.37,Credit Card,income,Business,Hyderabad
T072323,2023-01-18,16215,subscription charge,Paytm,38532.48,Debit Card,expense,Student,Delhi
T072324,2023-03-20,72279,fund transfer,Uber,42555.98,Cash,income,Salaried,Mumbai
T072325,2022-01-11,19851,bonus received,Paytm,49260.09,Net Banking,income,Student,Hyderabad
T072326,2023-06-16,45524,commission credited,Swiggy,17222.2,Credit Card,income,Business,Delhi
T072327,2023-06-27,84006,account adjustment,PhonePe,40981.67,Cash,expense,Retired,Delhi
T072328,2022-02-18,99194,bonus received,Zomato,16255.53,Debit Card,income,Student,Bangalore
T072329,2023-11-26,34206,electricity bill,Uber,5643.17,Net Banking,expense,Salaried,Hyderabad
T072330,2024-03-22,51010,grocery purchase,Amazon,46765.15,UPI,expense,Student,Bangalore
T072331,2022-09-28,97162,salary credited,Swiggy,3630.78,Cash,income,Retired,Bangalore
T072332,2022-03-12,25921,fuel payment,Salary Dept,28231.03,Debit Card,expense,Retired,Mumbai
